Stop ID,Stop Abbreviation,Stop Name,Shelter?,Bench?,Route Numbers,Route Name,Mapped Location
5134,PIERIVWN,PIEDMONT AVE & RIVERSIDE DR WB,false,false,4,SHELBY,"(36.201808, -86.722559)"
2039,WESMUREF,WEST END AVE & MURPHY RD EB,false,true,"3,5",WEST END - WHITE BRIDGE,"(36.139641, -86.818647)"
62,14SBENNN,N 14TH ST & BENJAMIN ST NB,false,false,20,SCOTT,"(36.186727, -86.743497)"
67,14SBENSN,N 14TH ST & BENJAMIN ST SB,false,false,20,SCOTT,"(36.186878, -86.743494)"
4242,21ASCASM,21ST AVE S & SCARRIT PL SB,false,true,"25,7",HILLSBORO,"(36.145382, -86.799742)"
885,EWIRICWF,EWING DR & RICHMOND HILL DR WB,false,false,23,DICKERSON ROAD,"(36.230501, -86.774199)"
3006,PORMCKNN,PORTER RD & MCKENNEL DR NB,false,false,4,SHELBY,"(36.192917, -86.726639)"
2309,PICCADWN,PICADILLY ROW & CADOGAN WAY WB,false,false,38,ANTIOCH EXPRESS,"(36.083296, -86.660823)"
1788,100OAKS,100 OAKS MALL,true,true,"1,17,77",100 OAKS,"(36.106851, -86.762639)"
320,ANDDESNN,ANDREW JACKSON PKWY & DES MOINES DR,false,false,6,LEBANON PIKE,"(36.209543, -86.601961)"
258,8AARGNN,8TH AVE S & E ARGYLE AVE NB,false,true,8,8TH AVENUE SOUTH,"(36.135939, -86.778772)"
5465,CM5_12,Temporary Bay 12,false,false,,BORDEAUX,
3956,EWIKNIWN,EWING DR & KNIGHT RD,false,false,41,GOLDEN VALLEY,"(36.231759, -86.803354)"
363,BEL17AEN,BELMONT AVE & 17TH AVE S EB,false,false,"2,21",BELMONT,"(36.132667, -86.795676)"
1194,HWYCHIEN,HWY 70 S & CHIMNEY HILL EB,false,false,5,WEST END - BELLEVUE,"(36.075995, -86.916136)"
1118,JAC17AEN,JACKSON ST & 17TH AVE N EB,false,false,19,HERMAN,"(36.166302, -86.803747)"
883,EWIEWIWN,EWING DR & EWING LN WB,false,false,23,DICKERSON ROAD,"(36.231059, -86.7766)"
247,6AOAKSN,6TH AVE S & OAK ST SB,false,false,1,100 OAKS,"(36.148073, -86.772303)"
333,ARTGARNN,ARTHUR ST & GARFIELD AVE NB,false,false,42,ST. CECILIA - CUMBERLAND,"(36.176771, -86.800059)"
5269,OHPR,OLD HICKORY PARK & RIDE,false,false,27,OLD HICKORY,"(36.217246, -86.624815)"
4556,GXOFIVEF,FIVE POINTS STATION OUTBOUND,false,false,"26,56",GALLATIN PIKE,"(36.17955, -86.750132)"
1343,LEBBRIWN,LEBANON PIKE & BRILEY PKWY WB,false,false,"34,6",LEBANON PIKE,"(36.168806, -86.685747)"
5074,MXINASHB,NASHBORO STATION INBOUND,true,false,"15,55",MURFREESBORO PIKE,"(36.088293, -86.649284)"
1947,TODDOREN,TODD PREIS DR & DORAL COUNTRY DR  EB,false,false,"24,5",WEST END - BELLEVUE,"(36.070333, -86.945514)"
4412,MCC4_21,MUSIC CITY CENTRAL 4TH - BAY 21,true,false,"1,18,2,25,33,36,37,44,52",100 OAKS,"(36.166688, -86.781614)"
5235,DICHOMNF,DICKERSON PIKE & HOMESTEAD RD NB,false,false,43,HICKORY HILLS,"(36.235206, -86.758225)"
1147,HILGOLNF,HILLSBORO PIKE & GOLF CLUB LN NB,false,false,7,HILLSBORO,"(36.117949, -86.809911)"
2476,AMAVILSN,AMALIE DR & VILLAGE WAY SB,false,false,37,TUSCULUM - McMURRAY EXPRESS,"(36.045974, -86.72535)"
1605,NOLELYNN,ELYSIAN FIELDS STATION INBOUND,false,true,52,NOLENSVILLE PK BRT LITE,"(36.086113, -86.729211)"
933,GALEDENM,GALLATIN PIKE & EDENWOLD RD NB,false,false,26,GALLATIN PIKE,"(36.288484, -86.704525)"
1907,EASWILWF,EASTLAND AVE & WILSONWOOOD PL WB,false,false,4,SHELBY,"(36.181989, -86.728162)"
4498,HARLINEF,HARDING PL & LINBAR DR EB,false,false,52,NOLENSVILLE PK BRT LITE,"(36.084414, -86.704904)"
4220,SCOLITNN,SCOTT AVE & LITTON AVE NB,false,false,20,SCOTT,"(36.201581, -86.732671)"
1616,NOLHAYNN,NOLENSVILLE PK & HAYWOOD LN,false,false,52,NOLENSVILLE PK BRT LITE,"(36.067891, -86.718613)"
2749,COUDOAWM,COUNTY HOSPITAL RD & DOAK AVE WB,false,false,22,BORDEAUX,"(36.192437, -86.834602)"
4839,BLA23AEN,BLAKEMORE AVE & 23RD AVE S EB,false,false,21,UNIVERSITY CONNECTOR,"(36.137809, -86.803167)"
1258,KIRWKIWM,KIRKWOOD AVE & W KIRKWOOD AVE WB,false,false,8,8TH AVENUE SOUTH,
4086,DICWHISN,DICKERSON PK & WHITES CREEK PK SB,false,false,14,WHITES CREEK,"(36.189323, -86.77349)"
1998,WES19AWN,WEST END AVE & 19TH AVE N WB,false,true,"3,5,93",WEST END - WHITE BRIDGE,"(36.152427, -86.797305)"
5149,CHA54AWF,CHARLOTTE AVE & 54TH AVE WB,false,false,10,CHARLOTTE,"(36.150853, -86.855445)"
1381,LISJOYNN,LISCHEY AVE & JOY AVE NB,false,false,28,MERIDIAN,"(36.203156, -86.761547)"
1304,LEBFESEN,LEBANON PIKE & FESSLERS LN EB,false,true,"34,6",LEBANON PIKE,"(36.154271, -86.742493)"
4078,21ASTASN,21ST AVE N & STATE ST SB,false,true,25,MIDTOWN,"(36.153391, -86.803474)"
4728,GALMAPSN,GALLATIN PIKE S & MAPLE ST SB,true,false,"26,76",GALLATIN PIKE,"(36.261326, -86.712671)"
1421,MASACOEN,MASSMAN DR & ACORN DR EB,false,false,18,AIRPORT - DOWNTOWN HOTELS,"(36.153829, -86.701691)"
5087,6AVDEMNN,6TH AVE & CONVENTION CTR NB,false,false,,AIRPORT - DOWNTOWN HOTELS,
4176,CRES,CRESWELL MAGNET SCHOOL,false,false,20,SCOTT,
4762,OLDBEVEF,OLD HICKORY BLVD & BEVERLY DR EB,false,false,36,MADISON EXPRESS,"(36.264024, -86.724451)"
4977,31ABURNN,31ST AVE N & BURCH AVE NB,false,false,21,UNIVERSITY CONNECTOR,"(36.146209, -86.816324)"
4731,CXINGULC,11TH AVE / N GULCH STATION INBOUND,false,false,"1,10,17,24,25,50",100 OAKS,"(36.162295, -86.789985)"
4687,CHTWRSSE,CHEYENNE BLVD SENIOR TOWERS,false,false,76,MADISON CONNECTOR,"(36.254719, -86.672748)"
4188,MCSRVRF,MUSIC CITY STAR RIVERFRONT STATION,true,true,"25,27,36,44,60,93",LEBANON PIKE,"(36.161803, -86.773763)"
3914,RICDREEF,RICHARDS RD & DREWRY DR EB,false,false,38,ANTIOCH EXPRESS,"(36.068557, -86.676057)"
5188,ELMMASW_,ELM HILL PIKE & MASSMAN DR WB,false,false,18,AIRPORT - DOWNTOWN HOTELS,"(36.144995, -86.710874)"
1871,SHE10SWN,SHELBY AVE & S 10TH ST WB,true,false,4,SHELBY,"(36.171413, -86.751834)"
4132,WTRBRIEN,W TRINITY LN & BRICK CHURCH PIKE,false,false,41,GOLDEN VALLEY,"(36.206528, -86.778276)"
1014,GALSHASN,GALLATIN AVE & SHARPE AVE SB,false,false,26,GALLATIN PIKE,"(36.18946, -86.745942)"
866,ELMAIRWM,ELM HILL PIKE & AIR LANE DR WB,false,false,18,AIRPORT - DOWNTOWN HOTELS,"(36.146839, -86.704906)"
1876,SHE13SEN,SHELBY AVE & S 13TH ST EB,false,false,4,SHELBY,"(36.170915, -86.748273)"
4729,DUPARCEN,N DUPONT AVE & ARCHWOOD DR EB,false,false,76,MADISON CONNECTOR,"(36.266161, -86.686945)"
1252,JONWOOSN,JONES AVE & WOODYHILL DR SB,false,false,30,McFERRIN,"(36.210208, -86.757012)"
4408,MTVCURSN,MT VIEW RD & CURTIS HOLLOW RD SB,false,true,15,MURFREESBORO PIKE,"(36.051076, -86.651321)"
4942,BRONORSN,BROAD ST & NORTHFIELD BLVD SB,false,false,96,MURFREESBORO RELAX & RIDE,"(35.869183, -86.415033)"
5202,REVROWWN,REVELS DR & ROWAN DR WB,false,false,14,WHITES CREEK,"(36.222813, -86.809262)"
2061,WHIKENSN,WHITE BRIDGE PIKE & KENDALL SB,false,false,3,WEST END - WHITE BRIDGE,"(36.139637, -86.857509)"
5324,EDMBRENN,EDMONDSON PK & BREWER DR NB,false,false,72,GRASSMERE-EDMONDSON CONNECTOR,"(36.065813, -86.738181)"
5216,SHA16TEN,SHARPE AVE & 16TH ST N EB,false,false,20,SCOTT,"(36.187958, -86.740007)"
563,CHA39AWN,CHARLOTTE AVE & 39TH AVE N WB,false,false,10,CHARLOTTE,"(36.152524, -86.833167)"
2135,MEIGS,MEIGS MAGNET SCHOOL,false,false,"23,38,99",DICKERSON ROAD,"(36.176017, -86.760399)"
5350,THOGRAEF,THOMPSON LN & GRANDVIEW EB,false,false,77,THOMPSON CONNECTOR,"(36.110896, -86.746532)"
1524,MURMCGWN,MURFREESBORO PIKE & MCGAVOCK PIKE W,false,false,"15,96",MURFREESBORO PIKE,"(36.116566, -86.697203)"
4861,21ABROSN,21ST AVE & BROADWAY AVE SB,false,false,,MIDTOWN,
1862,SHA16SWM,SHARPE AVE & N 16TH ST WB,false,false,20,SCOTT,"(36.188038, -86.739715)"
5037,MURWASNN,MURFREESBORO PIKE & WASHINGTON ST N,false,false,96,MURFREESBORO RELAX & RIDE,"(35.982791, -86.519191)"
3909,HAYBAKWN,HAYWOOD LN & BAKERTOWN RD WB,false,false,38,ANTIOCH EXPRESS,"(36.070154, -86.685255)"
1218,JEF21AWN,JEFFERSON ST & 21ST AVE N WB,false,false,60,MUSIC CITY BLUE CIRCUIT,"(36.169203, -86.809457)"
5318,WALWILWF,WALLACE RD & WILLARD DR WB,false,false,52,NOLENSVILLE PK BRT LITE,"(36.079715, -86.703958)"
674,CLA26ANN,CLARKSVILLE PIKE & 26TH AVE NB,false,true,"21,22",UNIVERSITY CONNECTOR,"(36.186352, -86.818653)"
2846,HARDAVWF,HARDING PIKE & DAVIDSON RD WB,false,false,5,WEST END - BELLEVUE,"(36.114971, -86.86133)"
4560,GXODOUGN,DOUGLAS STATION OUTBOUND,true,false,"26,56",GALLATIN PIKE,"(36.19312, -86.744077)"
4214,ANDTYLSN,ANDREW JACKSON PKWY & TYLER DR SB,false,false,"27,6",LEBANON PIKE,"(36.197588, -86.608678)"
1865,SHAEDEWN,SHACKLEFORD RD & EDEN AVE WB,false,false,"2,21",BELMONT,"(36.101525, -86.804094)"
2027,WESCRAWN,WEST END AVE & CRAIGHEAD AVE WB,false,true,"3,5",WEST END - WHITE BRIDGE,"(36.133812, -86.827633)"
4399,GREATHIM,GREAT CIRCLE RD & ATHENS WAY EB,false,false,9,METROCENTER,"(36.19918, -86.799771)"
5379,ETHWIMWN,E THOMPSON LN & WIMPOLE WB,false,false,77,THOMPSON CONNECTOR,"(36.124904, -86.71473)"
551,CHA26AEN,CHARLOTTE AVE & 26TH AVE N EB,false,true,10,CHARLOTTE,"(36.15446, -86.815677)"
5453,CM5_1,Temporary Bay 1,false,false,,MURFREESBORO PIKE,
299,8AARGSM,8TH AVE S & ARGYLE AV SB,false,false,8,8TH AVENUE SOUTH,"(36.13524, -86.779147)"
4684,McGCOONE,MCGAVOCK PIKE & COOPER LN NB,false,false,20,SCOTT,"(36.210017, -86.713)"
224,5AVCHUNM,5TH AVE N & THE ARCADE NB,false,false,"60,61,63",MUSIC CITY BLUE CIRCUIT,"(36.163938, -86.780627)"
3650,PRICOLNF,PRIEST LAKE DR & COLONY PT NB,false,false,38,ANTIOCH EXPRESS,"(36.095682, -86.609919)"
1230,JEFDBTEF,JEFFERSON ST & DR DB TODD JR BLV D,true,true,60,MUSIC CITY BLUE CIRCUIT,"(36.169454, -86.806339)"
1611,NOLFLONN,NOLENSVILLE PIKE & FLORA MAXWELL RD,false,true,52,NOLENSVILLE PK BRT LITE,"(36.074956, -86.724751)"
5390,THOLANWF,THOMPSON LN & LANDERS AVE WB,false,false,77,THOMPSON CONNECTOR,"(36.111313, -86.749256)"
2062,WHIFOUSF,WHITE BRIDGE PIKE & FOUNTAIN PL SB,false,true,3,WEST END - WHITE BRIDGE,"(36.130672, -86.856592)"
4307,MCGSTRWM,MCGAVOCK PIKE & STRATFORD AVE WB,false,false,20,SCOTT,"(36.207101, -86.719288)"
3878,BELELMSF,BELL RD & ELM HILL PIKE SB,false,false,38,ANTIOCH EXPRESS,"(36.14054, -86.628233)"
5067,MXONASHB,NASHBORO STATION OUTBOUND,true,false,"15,55",MURFREESBORO PIKE,"(36.088579, -86.649765)"
4411,MCC4_23,MUSIC CITY CENTRAL 4TH - BAY 23,true,false,"25,41,44,7,84,86,96",WEST END - BELLEVUE,"(36.166786, -86.781435)"
2080,WHISTONF,WHITE BRIDGE PIKE & STONEWAY TRL NB,false,true,3,WEST END - WHITE BRIDGE,"(36.136443, -86.858001)"
1799,REVLANEM,REVALS DR & PAIGE CT EB,false,false,14,WHITES CREEK,"(36.221753, -86.80755)"
3263,BELBEENN,BELMONT BLVD & BEECHWOOD AVE NB,false,false,"2,21",BELMONT,"(36.125658, -86.794015)"
200,3AMONSN,3RD AVE N & MONROE ST SB,false,false,9,METROCENTER,"(36.177876, -86.786595)"
4202,SMRY,SMYRNA & KMART,false,false,"86,96",SMYRNA - LA VERGNE EXPRESS,"(35.993176, -86.526609)"
1460,MERHANNN,MERIDIAN ST & HANCOCK ST NB,false,false,28,MERIDIAN,"(36.183683, -86.768456)"
681,CLAEDSM,CLARKSVILLE PIKE & ED TEMPLE BLVD S,false,true,22,BORDEAUX,"(36.187276, -86.820545)"
4165,CLA23AEN,CLARKSVILLE PIKE & 23RD AVE N EB,false,false,"21,22",UNIVERSITY CONNECTOR,"(36.18414, -86.814736)"
5353,THOWINEN,THOMPSON LN & WINGATE AVE EB,false,false,77,THOMPSON CONNECTOR,"(36.10985, -86.734791)"
1995,WES17AEN,WEST END AVE & 17TH AVE S EB,false,true,"3,5",WEST END - WHITE BRIDGE,"(36.153696, -86.794468)"
4393,COW901NN,901 COWAN ST NB,false,false,41,GOLDEN VALLEY,"(36.189984, -86.781064)"
4990,HUNDALNN,HUNTERS LN & DALEMERE DR NB,false,false,43,HICKORY HILLS,"(36.279759, -86.7563)"
321,ANDLAKSN,ANDERSON RD & LAKE AIRE DR SB,false,false,38,ANTIOCH EXPRESS,"(36.098158, -86.603077)"
5129,SHEDUGEN,SHERIDAN RD & DUGGER DR EB,false,false,4,SHELBY,"(36.192499, -86.712489)"
761,DICEASNN,DICKERSON PIKE & EASTMORELAND ST,false,false,43,HICKORY HILLS,"(36.195412, -86.77212)"
3857,DEM6AWN,DEMONBREUN ST & 6TH AVE S,false,true,61,MUSIC CITY GREEN CIRCUIT,"(36.157946, -86.77853)"
4482,EDMBLAWF,EDMONDSON PK & BLACKMAN RD WB,false,false,72,GRASSMERE-EDMONDSON CONNECTOR,"(36.072026, -86.733038)"
1675,OAKALLNN,OAKWOOD  AVE & ALLENWOOD DR NB,false,false,30,McFERRIN,"(36.211891, -86.753488)"
5362,MASKIPNM,MASSMAN DR & KIPLING DR NB,false,false,77,THOMPSON CONNECTOR,"(36.13214, -86.700675)"
768,DICGRANN,DICKERSON PIKE & GRACE ST NB,false,false,"14,23,43",WHITES CREEK,"(36.183126, -86.773816)"
4600,EDMLIBSF,EDMONDSON LIBRARY SB,false,false,72,GRASSMERE-EDMONDSON CONNECTOR,"(36.044689, -86.744114)"
3110,WAL40AEN,WALTER S DAVIS BLVD & 40TH AVE N EB,false,false,19,HERMAN,"(36.164497, -86.838576)"
1731,OLDRIDSF,OLD HICKORY BLVD & RIDGELAKE PKWY SB,false,false,24,BELLEVUE EXPRESS,"(36.097364, -86.924945)"
4896,OLDHICNF,OLD HICKORY BLVD & HICKORY INDUSTRIAL DR NB,false,false,27,OLD HICKORY,"(36.266601, -86.669916)"
3142,WOOCREEN,WOODMONT BLVD & CRESTRIDGE DR EB,false,false,17,12TH AVENUE SOUTH,"(36.109942, -86.777861)"
1333,LEBMONSN,LEBANON PIKE & MONACO DR SB,false,false,"27,6",LEBANON PIKE,"(36.20624, -86.613246)"
401,BELGRASN,BELMONT BLVD & GRAYBAR LN SB,false,false,"2,21",BELMONT,"(36.110438, -86.800429)"
4959,BRIMOOWN,BRICKMONT DR & MOOREWOOD CT WB,false,false,23,DICKERSON ROAD,"(36.24653, -86.772898)"
5175,ELMFESEN,ELM HILL PIKE & FESSLERS LN EB,false,false,18,AIRPORT - DOWNTOWN HOTELS,"(36.144609, -86.744305)"
2634,CHAI40EN,CHARLOTTE PIKE & I-40 RAMP EB,false,false,10,CHARLOTTE,"(36.130173, -86.900062)"
4983,DBTUNDNN,DR DB TODD BLVD & UNDERWOOD ST NB,false,false,21,UNIVERSITY CONNECTOR,"(36.173302, -86.808157)"
3700,ANDOAKSN,ANDERSON LN & OAK TREES CT SB,false,false,38,ANTIOCH EXPRESS,"(36.075047, -86.608915)"
699,COLDAVPR,COLEY DAVIS RD SHELTER PARK-N-RIDE,true,false,"24,5",WEST END - BELLEVUE,"(36.079608, -86.955657)"
217,NXOCHSNT,CHESTNUT STATION OUTBOUND,false,true,52,NOLENSVILLE PK BRT LITE,"(36.145515, -86.767122)"
609,CHALAFSN,CHARLES E DAVIS BLVD & LAFAYETTE ST SB,false,false,25,MIDTOWN,"(36.149462, -86.762447)"
60,12AWEDSF,12TH AVE S & WEDGEWOOD SB,false,false,17,12TH AVENUE SOUTH,"(36.135496, -86.789043)"
4,10AGILSN,10TH AVE S & GILMORE AVE SB,false,false,17,12TH AVENUE SOUTH,"(36.124575, -86.786442)"
1984,WALSOUEN,WALLACE RD & SOUTHERN HILLS EB,false,false,52,NOLENSVILLE PK BRT LITE,"(36.077608, -86.724418)"
380,BELBLUEN,BELL RD & BLUE HOLE RD EB,false,false,33,HICKORY HOLLOW-LENOX EXPRESS,"(36.045667, -86.674659)"
738,DICBLSSN,DICKERSON PIKE & BELLSHIRE DR SB,false,false,43,HICKORY HILLS,"(36.259554, -86.757846)"
4926,KCRTO,KNOLLCREST APARTMENTS,false,false,23,DICKERSON ROAD,"(36.234377, -86.767376)"
842,EDG19AWN,EDGE HILL AVE & 19TH AVE S WB,false,false,25,MIDTOWN,"(36.143933, -86.797428)"
1716,OLDHICEN,OLD HICKORY BLVD & HICKORY PLAZA DR EB,false,true,52,NOLENSVILLE PK BRT LITE,"(36.045341, -86.716856)"
239,SHE5SEM,SHELBY AVE & S 5TH ST EB,false,false,4,SHELBY,"(36.16779, -86.761605)"
1677,OAKSTASN,OAKVIEW DR & STARLIGHT DR SB,false,false,23,DICKERSON ROAD,"(36.238116, -86.766147)"
2855,H70CHIWN,HWY 70 S & CHIMNEY HILL WB,false,false,5,WEST END - BELLEVUE,"(36.076249, -86.915799)"
5091,LEBOMOWF,LEBANON PIKE & OMOHUNDRO DR WB,false,false,"34,6",LEBANON PIKE,"(36.157039, -86.709045)"
439,BELWILSN,BELMONT BLVD & WILDWOOD AVE SB,false,false,"2,21",BELMONT,"(36.122719, -86.794741)"
4383,GRECRESF,GREEN HILLS VLG & CRESTMOOR RD SB,false,true,7,HILLSBORO,"(36.109242, -86.815524)"
4140,7AVCHUSN,7TH AVE N & CHURCH ST SB,false,false,"1,8",100 OAKS,"(36.162206, -86.78277)"
904,GALALLSN,N GALLATIN PK & ALTA LOMA RD SB,false,false,26,GALLATIN PIKE,"(36.29335, -86.702337)"
4113,HAR8AEN,HARRISON ST & 8TH AVE N EB,false,false,19,HERMAN,"(36.168492, -86.788412)"
2992,FAT16SWN,FATHERLAND ST & S 16TH ST NB,false,false,4,SHELBY,"(36.173458, -86.742382)"
2897,STEPERNF,STEWARTS FERRY PKWY & PERCY PRIEST DR NB,false,true,38,ANTIOCH EXPRESS,"(36.154226, -86.625681)"
2580,MAIMCFWN,MAIN ST & MCFERRIN AVE WB,false,false,26,GALLATIN PIKE,"(36.176659, -86.755462)"
5151,CHAOLDEN,CHARLOTTE PIKE & OLD CHARLOTTE PK E,false,false,10,CHARLOTTE,"(36.133316, -86.8915)"
5147,POREASSN,PORTER RD & EASTLAND AVE  SB,false,false,4,SHELBY,"(36.182625, -86.733334)"
4630,LEBCRAEN,LEBANON PIKE & CRAIGMEADE DR EB,false,false,"34,6",LEBANON PIKE,"(36.167983, -86.691344)"
1542,MURPLUEF,MURFREESBORO PIKE & PLUS PARK BLVD,false,false,15,MURFREESBORO PIKE,"(36.133402, -86.721888)"
4639,HAMFORWN,HAMILTON AVE & FORTNEGLY BLVD WB,false,false,1,100 OAKS,"(36.139204, -86.774932)"
4418,MCC4_20,MUSIC CITY CENTRAL 4TH - BAY 20,true,false,"14,19,28,41",8TH AVENUE SOUTH,"(36.166545, -86.781895)"
5278,11A12ANM,11TH AVE & 12TH AVE NB,false,false,17,12TH AVENUE SOUTH,"(36.152335, -86.783785)"
4721,MYADUPNN,MYATT DR & N DUPONT AVE NB,false,false,"27,36,76",OLD HICKORY,"(36.266404, -86.689977)"
1295,LEBDISWN,LEBANON PIKE & DISPAYNE DR SB,false,false,6,LEBANON PIKE,"(36.172821, -86.649359)"
3257,ABBHILEN,ABBOTT MARTIN RD & HILLSBORO PIKE E,false,false,"2,21",BELMONT,"(36.105872, -86.814197)"
2112,BRIGENWN,BRILEY PKWY & GENERAL BATE DR WB,false,false,"17,8",8TH AVENUE SOUTH,"(36.110523, -86.783477)"
1897,SHEDUGWF,SHERIDAN RD & DUGGER DR WB,false,false,4,SHELBY,"(36.192561, -86.712467)"
205,40APRESF,40TH AVE N & PRESTON TAYLOR PL SB,false,false,19,HERMAN,"(36.159882, -86.835354)"
5113,DEM7AEN,DEMONBREUN ST & 7TH AVE EB,false,false,"61,93",MUSIC CITY GREEN CIRCUIT,"(36.157339, -86.779764)"
5127,PRECARNF,PRESTON DR & CARTER AVE NB,false,false,4,SHELBY,"(36.188475, -86.717767)"
951,GALHAYNN,GALLATIN PK & HAYSBORO AVE NB,false,false,26,GALLATIN PIKE,"(36.230935, -86.72487)"
2013,WES28AEM,WEST END AVE & 28TH AVE S EB,false,true,"3,5",WEST END - WHITE BRIDGE,"(36.145389, -86.81158)"
1724,OLDSONSN,OLD HICKORY BLVD & SONYA DR SB,false,false,24,BELLEVUE EXPRESS,"(36.108137, -86.922525)"
274,8ACENSN,8TH AVE S & CENTRAL ST SB,false,true,8,8TH AVENUE SOUTH,"(36.142204, -86.778845)"
2223,ZCLSFCLK,_ CLIFF DR PAST CLARKSVILLE HWY,false,false,22,BORDEAUX,"(36.19311, -86.828228)"
514,BUC15AWN,BUCHANAN ST & 15TH AVE N WB,false,false,22,BORDEAUX,"(36.180106, -86.808642)"
3216,11AJANSN,11TH AVE N & JANE ST SB,false,false,42,ST. CECILIA - CUMBERLAND,"(36.17808, -86.80311)"
1757,OPROPRNF,OPRY MILLS SERVICE COURT 6,false,false,34,OPRY MILLS,"(36.204342, -86.693747)"
4822,31AWESSF,31ST AVE & WEST END AVE SB,true,false,21,UNIVERSITY CONNECTOR,"(36.141776, -86.815005)"
1264,LAF1AEM,LAFAYETTE ST & 1ST AVE S EB,false,true,"15,18",MURFREESBORO PIKE,"(36.149651, -86.765113)"
3930,PICWHIEN,PICCADILLY ROW & WHITE MOUNTIAN LN,false,false,38,ANTIOCH EXPRESS,"(36.083943, -86.656284)"
3076,40ACATNN,40TH AVE N & CATHERINE JOHNSON PKWY NB,false,false,19,HERMAN,"(36.158204, -86.834186)"
1522,MURMCPEN,MURFREESBORO PIKE & MCGAVOCK PIKE E,false,true,15,MURFREESBORO PIKE,"(36.11292, -86.689366)"
1399,MAIMCFEN,MAIN ST & MCFERRIN AVE EB,false,false,26,GALLATIN PIKE,"(36.176318, -86.756009)"
2219,JOHNEARL,JOHN EARLY SCHOOL,false,false,42,ST. CECILIA - CUMBERLAND,"(36.186545, -86.804089)"
5338,BAILSCHL,BAILEY MAGNET SCHOOL,false,false,,LEBANON PIKE,"(36.188416, -86.733916)"
2049,HAMFLIWN,W. HAMILTON AVE & FLICKER DR WB,false,false,14,WHITES CREEK,"(36.214576, -86.824155)"
1772,PON10AEM,PONDER PL & 10TH AVE N EB,true,true,42,ST. CECILIA - CUMBERLAND,"(36.191732, -86.803821)"
1169,H70BELEN,HWY 70 S & BELLEVUE RD EB,false,true,5,WEST END - BELLEVUE,"(36.075472, -86.940654)"
3281,MCFCARNN,MCFERRIN AVE & CARTER ST NB,false,false,30,McFERRIN,"(36.189596, -86.754201)"
752,DICFERNN,DICKERSON PIKE & FERN AVE NB,false,false,"23,43",DICKERSON ROAD,"(36.198448, -86.770761)"
5092,HERDECEN,HERMITAGE AVE & DECATUR ST EB,false,false,"34,6",LEBANON PIKE,"(36.153558, -86.753688)"
3730,MCMHILEF,MCMURRAY DR & HILSON RD EB,false,false,37,TUSCULUM - McMURRAY EXPRESS,"(36.054858, -86.729363)"
812,DONROYNN,DONELSON PKWY & ROYAL PKWY NB,false,true,18,AIRPORT - DOWNTOWN HOTELS,"(36.145763, -86.666486)"
1261,KIRCRAEM,KIRKWOOD AVE & CRAIG AVE EB,false,false,8,8TH AVENUE SOUTH,
566,CHA40AEN,CHARLOTTE AVE & 40TH AVE N EB,false,false,10,CHARLOTTE,"(36.152395, -86.833939)"
4981,ALB33AWN,ALBION ST & 33RD AVE N WB,false,false,"21,60",UNIVERSITY CONNECTOR,"(36.163323, -86.825945)"
4540,WOON1SWF,WOODLAND ST & N 1ST ST WB,true,false,"14,20,23,43",SHELBY,"(36.168943, -86.772877)"
214,NXOPBODY,PEABODY STATION OUTBOUND,true,false,"15,18,27,33,38,52",MURFREESBORO PIKE,"(36.156137, -86.774063)"
2858,H70BELWN,HWY 70 S & BELLEVUE RD WB,false,false,5,WEST END - BELLEVUE,"(36.07547, -86.940301)"
754,DICALHSF,DICKERSON PIKE & ALHAMBRA CIR SB,false,false,"23,43",DICKERSON ROAD,"(36.219599, -86.762485)"
4363,21AFAISN,21ST AVE S & FAIRFAX AVE SB,false,false,7,HILLSBORO,"(36.134265, -86.801283)"
4488,HAREZEWF,HARDING PL & EZELL PK WB,false,false,52,NOLENSVILLE PK BRT LITE,"(36.089125, -86.689419)"
2305,NASLONWN,NASHBORO BLVD & LONGHUNTER CT WB,false,false,38,ANTIOCH EXPRESS,"(36.089812, -86.642535)"
1353,LEBSHUEN,LEBANON PIKE & SHUTE LN EB,false,true,6,LEBANON PIKE,"(36.214483, -86.604711)"
4673,BRO3AWN,BROADWAY AVE & 3RD AVE WB,false,false,"60,93",MUSIC CITY BLUE CIRCUIT,"(36.161616, -86.77595)"
1451,MEALYTNN,MEADOW HILL DR & LYTLE DR NB,false,false,14,WHITES CREEK,"(36.221755, -86.825068)"
3259,BELOBSNN,BELMONT BLVD & N OBSERVATORY DR NB,false,false,"2,21",BELMONT,"(36.104271, -86.801354)"
4082,FRAKIRSN,FRANKLIN PIKE & KIRKWOOD AVE SB,false,false,8,8TH AVENUE SOUTH,"(36.121461, -86.775606)"
3941,BELPSTNN,BELL RD & PRIEST WOODS DR NB,false,false,38,ANTIOCH EXPRESS,"(36.127327, -86.629488)"
79,16SGARSN,N 16TH ST & GARTLAND AVE SB,false,false,4,SHELBY,"(36.179065, -86.741661)"
2742,CHAJOJEN,CHARLOTTE AVE & JO JOHNSTON AVE EB,false,true,25,MIDTOWN,"(36.157382, -86.802656)"
303,9ACOMSN,9TH AVE N & COMMERCE ST SB,true,false,35,RIVERGATE EXPRESS,"(36.159941, -86.783744)"
2700,NXOVERTS,VERITAS STATION OUTBOUND,false,false,52,NOLENSVILLE PK BRT LITE,"(36.09787, -86.738613)"
